Date,Afternoon_HR,Evening_HR,Morning_HR,Night_HR
2023-04-11,82.5,91.93006327891918,80.58105219328499,87.4635397283838
2023-04-12,69.69701013816517,85.0,83.78997460460735,94.91216490552337
2023-04-14,97.45281935686243,102.0,64.13077153858906,83.70402481927779
2023-04-15,100.51885126949304,95.5,60.84407395528024,73.0
2023-04-17,90.5,101.40846645596577,65.22661875086985,73.68323782287453
2023-04-20,91.0,89.93121872730944,83.04008085492727,76.08941073642694
2023-04-24,79.1087442249202,76.0,82.69584102582033,75.87987756908768
2023-04-25,98.0,84.65046514212935,82.7696974230299,76.69783695137208
2023-04-26,87.0,77.63202284141018,67.30866181577817,64.28879561728249
2023-04-27,80.7894530974018,79.0,97.9291153640895,79.0
2023-04-28,109.25245338552696,99.0,106.07557718419669,86.55243130393032
2023-04-30,90.99122428450369,106.04715781291159,66.3168052834965,74.4
2023-05-03,94.0,97.58622569512234,76.08785599455591,96.30261824941121
2023-05-04,97.0,89.57465502501049,72.3676462310662,84.7745235468584
2023-05-07,84.75,84.69729120352741,104.93724802917825,68.97551088623291
2023-05-10,69.8321932212618,79.9,86.91591602671423,76.08944906961335
2023-05-12,88.0,107.51874436640088,82.66129383605458,84.53154330476202
2023-05-14,94.8,93.09215327296837,66.81050435893816,99.03811631397049
2023-05-16,76.0,73.10326803579707,60.95561212450671,93.5313831833557
2023-05-18,79.13141657909041,86.25,109.29209998493718,90.34870215058125
2023-05-19,73.0,63.71411670845941,66.3826950381174,105.04721357371517
2023-05-22,78.0,95.05564660213588,82.4228999136114,74.73690276228771
2023-05-23,94.83569568253158,75.0,87.32091901300328,65.59902756078702
2023-05-29,60.66877544978243,82.75,103.98169843863916,64.58500787228269
2023-05-31,73.0,67.8607337625617,82.38039093781283,99.17595172683497
2023-06-10,89.46751293781878,98.0,67.04218660744306,91.41583820295955
2023-06-11,72.0,105.64083937790397,83.36973974195449,82.03333112214476
2023-06-12,61.87901500577698,72.24835658644648,105.26829226012856,76.0
2023-07-22,74.0,84.74907237984777,100.89967598062789,78.54706039702981
2023-07-27,90.71346463936754,93.83333333333333,92.36933633559408,101.54705389920235
2023-07-30,73.11111111111111,93.59358669256734,86.76135205786497,107.97002091955164
2023-08-01,108.4439422613551,79.25,77.31474158988857,102.07198708164705
2023-08-02,85.06009593639949,69.55555555555556,93.2077759000754,80.3898506394131
2023-08-07,82.28825793798555,84.66666666666667,95.49157047579189,76.69813299525704
2023-08-08,88.38175231856604,73.58771929824562,107.23123152991168,65.36466308251248
2023-08-10,82.48446344807061,89.66666666666667,76.06960218469247,70.31458220211103
2023-08-12,93.5592989133301,76.70642201834862,104.39656120406516,106.6108631153297
2023-08-14,103.18715308198415,78.85714285714286,68.56663645377552,74.66241819535716
2023-08-17,93.5,63.32380988930477,85.21676119810103,91.1240360848038
2023-08-21,95.0,90.0,104.20153661866394,67.74245326082588
2023-08-25,97.5,74.85595750665011,89.50604911291896,75.91612491577534
2023-08-26,103.4420201210437,99.27576368071948,82.0,106.41773269682244
2023-09-08,79.87917633097926,101.0,102.6544366770955,86.77861301780644
2023-09-29,93.0,77.97186376681533,66.54759554433355,82.50892465509479
2023-10-01,70.0,85.675785941365,98.91979178412856,93.7447420678879
2023-10-02,73.05427710782828,82.0,107.17798458585291,98.59567868829583
2023-10-06,103.44420243453033,85.375,109.04832120522016,60.03527092278356
2023-10-07,68.22972724637904,94.0,72.27238193269672,96.54179420691179
2023-10-13,88.9832708069033,71.85897435897436,84.28217668940138,94.13654386657585
2023-10-20,69.0,91.81942178759873,63.08703120748899,95.39549846410392
2023-10-22,88.79990988625292,68.0,104.85000853898313,68.33507063843243
2023-10-23,87.9624748266757,89.75,85.73296439225398,86.5445689064243
2023-10-24,105.74962016196622,88.0,99.60996792050571,93.46178823187222
2023-10-30,84.66666666666667,91.87124253835547,65.11953523251582,109.7940227537233
2023-11-03,98.01843296838165,89.66666666666667,88.67362921302616,77.45607881944079
2023-11-04,90.0,96.30753917228691,84.63543482992826,74.92544893277206
2023-11-07,76.57142857142857,83.23915261070566,104.57690236619261,103.6025351709132
2023-11-13,102.87771845600723,86.0,90.70929342520247,80.52402984265296
2023-11-18,98.33333333333333,91.0,98.00053060197212,84.13359771156291
2023-11-20,102.0,78.0,103.61440298618365,72.90361222279795
2023-11-24,81.01920129657573,100.0,65.57678690518631,65.6239960137255
2023-11-27,79.12087776919064,95.6,75.87829720628582,73.61045482562324
2023-12-11,104.48996258277751,88.6,107.94552621927201,90.89987467353177
2023-12-12,106.50270122895142,79.75,105.48425712926749,104.78632399361169
2023-12-13,85.90192089295714,92.0,92.08476874635828,76.76961820838284
2023-12-18,82.84680030932893,85.0,86.92688802431414,75.12607091112109
2023-12-25,98.08793435665714,86.66666666666667,109.88077096780398,80.47899180101354
2024-01-04,79.0,101.22346889873171,93.14981929104162,91.97896836011478
2024-01-07,89.0,102.53645247789987,74.40675818350658,89.34496278425141
2024-01-08,79.33333333333333,88.37473711035828,100.16691016715379,80.01855970852256
2024-01-12,85.0,70.60518703521487,101.94542663168946,73.2407742024641
2024-01-13,98.62551595265089,87.0,95.83886385379591,81.3081585194859
2024-01-16,98.0,102.98684365882701,103.5446267674308,101.22354924039486
2024-01-17,104.12692142613147,99.33333333333333,103.56600421295894,73.16101371578435
2024-01-19,81.0,79.5,88.03115328646774,100.67567487171297
2024-01-22,79.28571428571429,70.6264646926343,100.8029975259382,68.20181463185664
2024-01-23,79.0,94.01272214563754,77.6940079671007,86.94397977630183
2024-01-25,77.0,80.1768506234769,65.74705815636888,90.21023012733119
2024-01-26,90.33333333333333,103.31013101608477,65.06412147492298,79.50222584560953
2024-01-29,87.0,86.48527028908228,106.00233620721488,88.40814467126395
2024-01-30,84.0,87.46330542468797,108.06128454136349,94.33890311865517
2024-02-01,92.0,105.46374772882561,75.73365548601322,73.05058532662888
2024-02-03,83.25,109.63855094872632,94.74911486076606,64.3716499536827
2024-02-05,85.0,68.18236949701306,105.61909166128048,64.51218089033661
2024-02-07,89.75705979791924,82.5,109.51220198542222,102.36627987970643
2024-02-09,90.0,86.66666666666667,68.28873216865279,99.01467085407953
2024-02-15,89.16666666666667,85.51100913895475,102.48511664356849,97.78517820183475
2024-02-17,89.33533995930239,102.60839645341906,68.5,98.70668864256675
2024-02-19,101.0,88.42723434732095,89.61282410278551,93.31237611460644
2024-02-24,109.68783115384224,92.0,63.21840907646398,74.01200910959578
2024-03-01,104.2349867979095,85.66666666666667,69.71726094427954,107.01078959314205
2024-03-02,86.5,103.82257340340745,80.76791045823053,70.69496301287207
2024-03-03,98.75,106.90610233710719,93.83386324583113,76.438288788682
2024-03-08,67.90006879925711,89.5,100.00015300665717,75.14474003447174
2024-03-11,76.0,69.99421642129929,99.87880129259057,100.69459164857896
2024-03-13,102.76724469835796,81.5,66.65524088553028,105.29015953772176
2024-03-20,92.2175622869481,86.33333333333333,102.69172745719806,94.7438013936758
2024-03-22,85.36363636363636,77.81939569989899,88.87225687466233,105.37033127321001
2024-03-23,75.88511063170371,86.5,86.92545506230232,98.99482824163668
2024-03-25,90.58377565114982,77.5,90.651222278379,78.42084693295443
2024-03-27,94.0,62.007731335753036,108.9819713719717,84.31773120172329
2024-03-30,84.66666666666667,78.16666666666667,108.0021435839358,102.19628334268675
2024-03-31,84.42857142857143,73.01435036455197,95.6215259800224,89.33255128208106
2024-04-01,109.08614374068897,91.0,96.88435424891794,73.88989300078613
2024-04-03,107.1788675962843,89.8,67.15460848567517,62.06064688092061
2024-04-04,94.31534056096729,80.0,66.72906265837841,70.4839026555155
2024-04-05,95.0,65.36576311066521,104.77203719337318,74.1145081288056
2024-04-07,71.12009998329803,89.0,107.74411905220146,95.15694585959676
2024-04-13,107.88881960164707,80.0,95.62099382100897,74.51809191758585
2024-04-15,88.4,101.13566241374556,96.53209504216255,79.56291769422793
2024-04-17,107.10377264459277,99.0,64.40529061639053,90.41488500220711
2024-04-19,63.82713273337315,97.0,88.56654450613352,71.0
2024-04-20,88.33333333333333,83.73637602550595,99.95144690414088,70.5
2024-04-22,84.5,88.5,61.26116101882066,85.12089809141622
2024-04-26,96.25,69.5,70.39901667272343,82.39884224154491
2024-04-27,83.85714285714286,89.5,101.2156110193419,103.00546370452977
2024-04-29,93.5,101.0,92.06131997774048,94.53040088014032
2024-04-30,68.41118367093597,83.0,64.59740208077568,75.19131027074926
2024-05-01,106.18499884411179,73.5,88.4563034191849,106.2515345999147
2024-05-04,92.4663240493189,94.0,63.34881435925083,94.46548184656945
2024-05-06,96.0,89.0,103.89015187371618,62.37283241673492
2024-05-14,98.0,93.0,83.67287318321463,108.3997962766616
2024-05-20,91.89740705628581,80.0,97.03657390133003,108.40402633441913
2024-05-23,108.72620534267043,66.78744739845312,75.93111078260527,78.5
2024-05-27,60.533101838043265,90.33333333333333,73.12353734809057,85.07529971486915
2024-05-28,101.14833479137434,89.0,79.08764576977896,94.0
2024-05-29,94.4895622930425,92.0,66.97328571894568,98.0
2024-05-30,79.5,63.647575289970284,101.25251752770917,101.0
2024-05-31,104.47409839811891,87.0,64.08667823276265,66.23890368682527
2024-06-11,100.0,94.5,108.37668500369611,92.89423157802858
2024-06-12,60.909706798266875,95.5,86.0407224293935,90.35785121841414
2024-06-15,87.19099075437863,86.16666666666667,94.45611925450447,60.726167563049366
2024-06-17,92.66666666666667,75.53856686272854,72.97842338352787,64.76527948694002
2024-06-18,94.05260509485967,96.0,70.93748883307585,75.76037841299578
2024-06-19,80.0,85.0,98.19621759010059,72.397736896411
2024-06-21,107.19628629706361,93.33333333333333,94.3507055489477,60.3886411935572
2024-06-22,101.83234486955593,86.5,86.35236123574457,89.32983831620666
2024-06-25,95.0,92.33333333333333,98.2113117235875,71.88796337956539
2024-06-26,84.14510734385053,77.0,99.55436083817109,86.51971903620415
2024-06-28,109.76168721510001,94.0,109.81725888302941,72.68945326359739
2024-06-29,86.16379837943101,78.0,96.4936818744064,63.70597483354634
2024-07-01,76.70272423152159,78.0,79.87116848770722,90.1577413100734
2024-07-02,68.35301673964118,81.33333333333333,107.62092493616193,108.4210256311617
2024-07-04,97.09378605660125,87.0,107.80969186339685,69.71741901293737
2024-07-08,108.06052851247816,96.0,106.06729726961203,91.858041510555
2024-07-10,102.86246065820308,76.0,105.33709791013942,92.19360074702342
2024-07-12,91.21025378847227,78.8,109.6149513039185,76.77827939725498
2024-07-13,93.0,84.0,79.57139831898574,100.82324732523264
2024-07-16,63.02625170629355,83.0,80.62674243207945,95.85755376499188
2024-07-17,70.95353993248813,79.0,82.91001214553663,75.34177509766046
2024-07-23,89.49332913014871,87.0,76.692621770462,68.13202047250707
2024-07-24,86.30075357165245,88.0,105.35026506579041,64.54185782503255
2024-07-26,81.3707780857922,101.0,84.46513481689752,74.43670262293152
2024-08-01,101.76465366605957,88.42857142857143,80.07278724586881,67.05899680065244
2024-08-03,87.42857142857143,92.75,65.19755368652196,72.41242619126045
2024-08-04,75.70520386600924,102.0,108.27065729175149,100.1059471417808
2024-08-06,60.887051535605586,87.5,102.87930205663797,66.2355296387187
2024-08-09,107.43789881482128,80.0,102.49445850808968,71.0
2024-08-10,104.68214642205643,82.75,95.28481482916776,60.65835129187587
2024-08-11,109.91325490639173,85.0,88.38986872597314,97.15674281491997
2024-08-12,96.04264745330926,78.5,100.54302868947799,91.18638117211363
2024-08-13,77.5,107.13564891241974,89.19289414315764,65.49282139034288
2024-08-14,97.66666666666667,87.11431751346161,72.21962535726688,93.0409340722156
2024-08-17,102.32099314938354,90.16666666666667,71.50270960538629,69.02477824928302
2024-08-20,76.98889731021777,83.5,69.30832705761397,87.52014051273973
2024-08-22,96.5,86.5,83.17405215295672,94.10375343637321
2024-08-24,80.07989148337344,79.0,61.78694723695231,65.9224871185091
2024-08-26,90.0,87.75676432202313,107.15949279104741,71.45365073657113
2024-08-27,85.0,88.55577348829648,87.25481986892119,62.67597957535959
2024-08-28,68.83333333333333,86.25,97.57616529460203,100.00971096127464
2024-08-29,71.5,60.19310159582712,101.3703832604094,101.99280293812237
2024-08-30,108.38153802204725,89.0,74.47842858563197,102.46916051801253
2024-08-31,60.83546540784114,68.0,83.18242421725074,99.88516485859705
2024-09-02,87.11689630958125,75.2,64.0225717686062,92.70550502067795
2024-09-03,83.0,76.39960510804511,109.63601796993382,94.15406837814723
2024-09-04,78.5,88.5,65.97501296755725,88.23574250080131
2024-09-05,66.42170321411078,77.0,72.29753761877657,83.57855678328886
2024-09-09,83.57142857142857,102.48220845320361,60.56312277630394,70.54094897136423
2024-09-12,102.57009628128961,74.5,97.06877265237222,105.53974173650721
2024-09-13,81.5,83.85714285714286,64.71671269199132,74.95871071803646
2024-09-16,104.1414895579722,82.33333333333333,61.231362674100836,90.31341744719266
2024-09-21,85.64285714285714,61.00373333527553,75.80246051119516,94.7218444480651
2024-09-23,81.5,63.653363192433204,82.79265173172494,78.57145422503197
2024-09-25,91.5,103.73025000389163,75.55703139277072,79.378999230002
2024-09-30,75.0,69.1047972980495,94.34707878966452,65.13885709405325
2024-10-02,83.5,87.6188408549877,61.17864960241959,107.69387649153649
2024-10-21,89.0,88.55493723434937,67.68746337430927,83.448508988602
2024-10-25,64.64483803313048,75.0,88.07406314367145,86.24407474993713
2024-11-03,73.0,103.95884832940916,92.63591024774927,74.95576154372384
2024-11-04,85.0,86.5,91.74402476189816,74.84078625169586
2024-11-09,95.0,72.0,75.87588093737247,88.0
2024-11-10,87.0,71.77171115219318,87.5,67.27065303606625
2024-11-11,80.0,84.42857142857143,78.5815003508807,80.23573358482048
2024-11-16,89.0,83.72824767448165,83.11439811996075,89.0
2024-11-20,86.75639367404278,89.0,99.0308553196081,102.17086401992373
2024-11-21,69.0,70.50476187076455,79.37571544692977,75.14125264093164
2024-11-29,102.70980355214104,80.40502501586867,70.8674505770065,103.0
2024-12-02,89.5,65.0,76.12158196077485,100.61119858676271
2024-12-03,84.96490298534405,103.0,81.22279909689027,104.99374703146378
2024-12-10,98.31721676977863,90.0,83.17123452336867,98.40367390291388
2024-12-27,95.85648984815465,97.0,76.39543842157414,96.38049204737499
2025-01-13,66.5,109.15529967569273,104.6006792394366,92.36057692177656
2025-01-28,75.5,68.22854809752836,67.7336862459115,90.61989675593983
2025-02-09,81.5,87.2,68.40975728809686,64.5875176590121
2025-02-11,84.66666666666667,109.96733371961105,92.01627856387142,93.97926273829361
2025-02-12,72.49596539866012,94.25,106.30567452261869,64.61635542343822
2025-03-03,105.15375636021541,91.33333333333333,82.49039636395455,60.54591493623573
2025-03-05,95.16932270305631,91.0,107.61926871190403,61.76948336515654
2025-03-06,82.63645232215731,87.875,104.21518027665086,79.63461702999608
2025-03-11,70.85160977922784,85.33333333333333,97.44718453824402,69.21548869613042
2025-03-14,85.0,91.33333333333333,68.22378818694052,80.6095308580793
2025-03-16,73.0,94.74389419575782,89.66233906247709,85.88912964771873
2025-03-17,101.11160038461611,82.25,60.09077447867505,98.8044311828337
2025-03-18,99.48949316193267,89.0,70.47483217795956,78.26511973480926
2025-03-20,94.45761995139361,100.0,100.47913490505427,65.75507107537219
2025-03-21,98.262436544801,97.08250355295576,71.46594574631793,86.5
2025-04-01,67.8762944422736,86.0,83.34010221827461,109.10294384176751
2025-04-07,106.3952527243056,80.0,63.97420487896596,75.33720200125627
2025-04-08,74.264880456337,83.83333333333333,102.94720519141217,62.11521533505904
2025-04-09,97.30605934314204,85.33333333333333,83.65177649954185,75.43586079542938
2025-04-14,85.66666666666667,67.77496910318592,89.70324818885811,74.26589815427208
2025-04-15,94.8,107.09330317633092,92.87021102871799,93.6272281962855
2025-04-16,87.85714285714286,94.80467123941581,89.0,84.97854118261277
